yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
12148_btv1b53243704g_canvas_f59,4a039cd7-c176-49af-8c9d-dbb10ba1858c,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f59.xml,"{""uuid"": ""4a039cd7-c176-49af-8c9d-dbb10ba1858c""}"
12148_btv1b53243704g_canvas_f60,09c36504-42e9-41eb-be90-27ae9336bbfd,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f60.xml,"{""uuid"": ""09c36504-42e9-41eb-be90-27ae9336bbfd""}"
12148_btv1b53243704g_canvas_f61,b89a20b6-07a9-4a17-b861-4c71dd5d9637,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f61.xml,"{""uuid"": ""b89a20b6-07a9-4a17-b861-4c71dd5d9637""}"
12148_btv1b53243704g_canvas_f62,216a0870-7c35-448d-bf76-0b0d349bfc63,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f62.xml,"{""uuid"": ""216a0870-7c35-448d-bf76-0b0d349bfc63""}"
12148_btv1b53243704g_canvas_f63,37210ebe-749a-426f-a2c1-a2406d3228ae,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f63.xml,"{""uuid"": ""37210ebe-749a-426f-a2c1-a2406d3228ae""}"
12148_btv1b53243704g_canvas_f64,1ec7bbfc-f59f-4013-aa03-6a81d4372d8e,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f64.xml,"{""uuid"": ""1ec7bbfc-f59f-4013-aa03-6a81d4372d8e""}"
12148_btv1b53243704g_canvas_f65,814a5e3c-8e0b-4f5e-bc0b-34d490420db1,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f65.xml,"{""uuid"": ""814a5e3c-8e0b-4f5e-bc0b-34d490420db1""}"
12148_btv1b53243704g_canvas_f66,34b09c10-7705-412e-8b6c-eb1f61a051cb,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f66.xml,"{""uuid"": ""34b09c10-7705-412e-8b6c-eb1f61a051cb""}"
12148_btv1b53243704g_canvas_f67,a4325c97-0827-42a5-8fa6-fed489035509,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f67.xml,"{""uuid"": ""a4325c97-0827-42a5-8fa6-fed489035509""}"
12148_btv1b53243704g_canvas_f68,5c5188c2-d520-451f-9a80-0876ad52c4dd,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f68.xml,"{""uuid"": ""5c5188c2-d520-451f-9a80-0876ad52c4dd""}"
12148_btv1b53243704g_canvas_f69,5fe12310-7648-4bb8-b548-1c4f8ec45199,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f69.xml,"{""uuid"": ""5fe12310-7648-4bb8-b548-1c4f8ec45199""}"
12148_btv1b53243704g_canvas_f70,14db0b10-36da-45a5-80f5-abaafe2c8dee,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f70.xml,"{""uuid"": ""14db0b10-36da-45a5-80f5-abaafe2c8dee""}"
12148_btv1b53243704g_canvas_f71,7b94a120-d95e-4c6f-8a8b-970b47131142,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f71.xml,"{""uuid"": ""7b94a120-d95e-4c6f-8a8b-970b47131142""}"
12148_btv1b53243704g_canvas_f72,700a7a1a-5549-4313-9880-e33333381cf0,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f72.xml,"{""uuid"": ""700a7a1a-5549-4313-9880-e33333381cf0""}"
12148_btv1b53243704g_canvas_f73,a6aa76cb-771a-4298-8e2f-ce1e1feb65cf,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f73.xml,"{""uuid"": ""a6aa76cb-771a-4298-8e2f-ce1e1feb65cf""}"
12148_btv1b53243704g_canvas_f74,d852644e-e918-4f6f-b84e-268207fa0f8b,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f74.xml,"{""uuid"": ""d852644e-e918-4f6f-b84e-268207fa0f8b""}"
