yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
AtlasVerniquetBnF_58,d3d268e5-d6bb-59c0-aaf3-4f1fb68abf8a,/tmp/tmprwbwzn30/AtlasVerniquetBnF_58.xml,"{""uuid"": ""d3d268e5-d6bb-59c0-aaf3-4f1fb68abf8a"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""4eb7cfdb-3c90-574c-8f70-3934b840643e""]}"
AtlasVerniquetBnF_59,844d4dda-de98-5dc0-a3e1-dc880046e600,/tmp/tmprwbwzn30/AtlasVerniquetBnF_59.xml,"{""uuid"": ""844d4dda-de98-5dc0-a3e1-dc880046e600"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""09fa8d17-9ede-5110-9761-85d3ec707e9e""]}"
AtlasVerniquetBnF_60,e3bbb93b-7747-5ebd-89b2-db775c27ff7d,/tmp/tmprwbwzn30/AtlasVerniquetBnF_60.xml,"{""uuid"": ""e3bbb93b-7747-5ebd-89b2-db775c27ff7d"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""7ed339ad-3041-5dfe-8fa5-42c349f537ff""]}"
AtlasVerniquetBnF_61,41d34008-3a07-5b33-910a-440b2cb8aee3,/tmp/tmprwbwzn30/AtlasVerniquetBnF_61.xml,"{""uuid"": ""41d34008-3a07-5b33-910a-440b2cb8aee3"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""3bd0c804-b499-5432-ae39-dbefc12e3661""]}"
AtlasVerniquetBnF_62,67181d52-7068-5eaa-8100-8111c29a7651,/tmp/tmprwbwzn30/AtlasVerniquetBnF_62.xml,"{""uuid"": ""67181d52-7068-5eaa-8100-8111c29a7651"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""eb71f82b-e73a-5c79-9902-e430f055ad3a""]}"
AtlasVerniquetBnF_63,e1312693-65e7-5bcf-b1a8-9949fac68092,/tmp/tmprwbwzn30/AtlasVerniquetBnF_63.xml,"{""uuid"": ""e1312693-65e7-5bcf-b1a8-9949fac68092"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""dc71817a-a7ea-5215-8ce2-9437ec291f98""]}"
AtlasVerniquetBnF_64,883cdaa1-a0b9-536f-b1d3-3b332e8ce8a2,/tmp/tmprwbwzn30/AtlasVerniquetBnF_64.xml,"{""uuid"": ""883cdaa1-a0b9-536f-b1d3-3b332e8ce8a2"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""e3b0a2b3-f69f-5c2d-894f-bf999412fc29""]}"
AtlasVerniquetBnF_65,265ec89d-8539-58a7-9f78-444fade7d1f0,/tmp/tmprwbwzn30/AtlasVerniquetBnF_65.xml,"{""uuid"": ""265ec89d-8539-58a7-9f78-444fade7d1f0"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""e7ff4732-f09f-568a-9156-f05cb8ae50c9""]}"
AtlasVerniquetBnF_66,b3909f3c-869a-57d8-bb98-fe23d8ec3415,/tmp/tmprwbwzn30/AtlasVerniquetBnF_66.xml,"{""uuid"": ""b3909f3c-869a-57d8-bb98-fe23d8ec3415"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""ecc678c6-d6ea-5afb-b598-edb9917ad73c""]}"
AtlasVerniquetBnF_67,644fc88b-9a93-5f0e-a012-76ef77dfc13d,/tmp/tmprwbwzn30/AtlasVerniquetBnF_67.xml,"{""uuid"": ""644fc88b-9a93-5f0e-a012-76ef77dfc13d"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""da61be5e-3a0c-5c4d-ba80-4902e23ab61e""]}"
